"","genes","QEp","pval","tau2","I2","num_exp","qval"
"13225","RAB17",0.000115841327612282,0.0109328598655282,0.0293237658342111,78.1086595524015,6,0.213105745137309
"13226","BRD7",0.156763728260598,0.00225611604977847,3.71531204067503e-08,0.00145138157427533,5,0.0862954262846145
"13227","HPSE2",0.146354634443934,0.00133149567080568,0.0074140605955612,41.945135838591,6,0.0616685114489457
"13228","ADCY6",0.00994342586906509,0.69696470632027,0.00651397566641346,66.2786175521587,6,0.940789191342225
"13229","CPEB3",0.197054206491546,0.363710936913808,0.00149199838160552,31.5393854562119,6,0.834151191299057
"13230","SCRN3",0.000318863223798472,0.868653514546216,0.0121452230780738,77.2420260996578,6,0.97813162636613
"13231","C8orf60",0.045429652513883,0.457320507244177,0.0145973693693151,60.0612634691681,4,0.872969573231538
"13232","CERS2",0.202533535367828,0.0502453958902448,0.00170705769897731,38.6602990468459,5,0.456412678633063
"13233","SMAD5-AS1",0.190930866651703,0.0222576803643805,5.55884233930541e-06,0.105223483111095,5,0.305541159898922
"13234","WDR18",7.14151048720162e-10,0.0100802647005035,0.0345191334572521,86.2951364171488,6,0.205007512957231
"13235","IL1RAPL1",1.62872604387252e-06,0.391809749845965,0.0291109378429148,86.976375920204,6,0.849446089393333
"13236","TMEM9B",0.622908735201078,0.000166851122842898,0.000115260082115618,3.83302365275665,6,0.0154747694215645
"13237","FGF16",0.346355032847002,0.102948393215217,0.0020426058653769,20.8266558099317,5,0.598285738529787
"13238","CERK",0.0855898541444443,0.807909986570411,0.00308212772578445,46.9027727399568,6,0.964843823411955
"13239","LOC102723479",0.418121816397778,0.172363451923875,0.000810663802221002,5.95112371543137,3,0.697407953740275
"13240","MTG1",0.00719017498892431,0.0311581326110899,0.0100517246983251,73.7128240883369,6,0.359667565485567
"13241","DNAJB14",0.136813448382167,0.275762667308745,3.43061639382379e-06,0.0771798172241165,6,0.788375267760518
"13242","ALKBH4",0.00154611920488185,0.15801741988218,0.0164871990348245,75.8581585664462,6,0.680210153825046
"13243","HMBOX1",5.20284000987068e-19,0.813191368329816,0.121990825899686,93.3306274842526,6,0.966475627706501
"13244","MYL10",0.792632703890291,0.259969782889538,0,0,6,0.77459966338482
"13245","NSUN3",8.67454802730984e-05,0.256306715478514,0.0120563772827501,81.5842758942672,6,0.77274893961685
"13246","EMR3",3.57804129533402e-05,0.0440201689642133,0.0826340912199877,84.2555047920484,5,0.428694295161245
"13247","SSNA1",4.03886787620191e-05,0.10952748065254,0.0170960908729271,80.8297147932119,6,0.608628840715275
"13248","HIP1R",0.00790033791021895,0.000583977424099366,0.00981742262447537,71.269986622153,6,0.036167555291968
"13249","RPL23AP22 /// RPL23AP22",0.00197108333861455,0.961783597481439,0.0125410397563521,82.6996977887632,3,0.993909504782923
"13250","YTHDC1",2.93335124300742e-08,0.910804130385565,0.0267288417474575,89.4958998286965,6,0.988032043297508
"13251","HEYL",0.0720565050332155,0.245993744096311,0.00789785820156678,48.6058243410998,6,0.764982735071071
"13252","ABCB1 /// ABCB4",0.357751591794637,0.459697209353193,0.0124681039790705,18.097908548633,3,0.874116891027764
"13253","MAGT1",4.92307401882637e-05,0.698953339879144,0.0192660746420266,82.2414419098847,6,0.940960654237228
"13254","TMEM59",6.2771609878658e-06,0.691607121526236,0.0130209482772476,84.2075350762766,6,0.939532597342119
"13255","ELK2AP",0.169050703924038,0.182052670212936,0.00551490627559116,42.6790017331532,3,0.70512684343135
"13256","ULBP1",0.241301215902505,0.890502444038381,3.81295391222158e-06,0.0347883275630293,6,0.982530062833622
"13257","DNAJC22",0.383760449131987,0.0924441753810484,0.000598853292315106,10.2960784358702,6,0.579825230145855
"13258","SCAMP2",0.241472217809223,0.04970577128697,0.00153028059795422,34.7111717559152,6,0.454498479514548
"13259","PADI3",0.385918893558988,0.37969236398098,0.00114398193636357,17.4229920102753,6,0.843292303436317
"13260","CBX7",0.000182081302578245,0.814954917946103,0.031364861140127,83.6080985597858,6,0.967222691039035
"13261","RSAD2",0.0051238270135054,0.910563986078481,0.0361350574918245,73.4087611368305,6,0.988032043297508
"13262","MOCS2",0.0280241242978399,0.0114443153072365,0.00437256551772239,58.0982900848132,6,0.218918421197474
"13263","TRAF3IP1",0.00132001645735678,0.880031384150902,0.0246307119950251,76.6680058265066,6,0.98034508553808
"13264","TBC1D8B",0.139506504616443,0.0939493118996527,0.00143320485509523,22.4830671062459,6,0.582026778139605
"13265","ERO1LB",0.594767873034911,0.208477376777992,3.33619451461914e-06,0.0607155933707248,5,0.732087569693798
"13266","FMO6P",0.135718325928261,0.501687404652864,0.00590986937857764,46.4920126850148,5,0.886052404553533
"13267","FAM102A",0.000522417340728689,0.485480942923475,0.0170348565145716,81.269933888008,6,0.880944338520149
"13268","TEX40",0.247066574170377,0.370908642201831,0.00271196828917366,21.178059899927,3,0.837630763420607
"13269","DZANK1",0.276535935731604,0.266807087507388,0.00444046501313908,24.6092626343129,5,0.779735508068918
"13270","ACSM1",0.0261378150044982,0.789385800573983,0.00830811890548331,61.8226837263826,6,0.960856109308616
"13271","MYH6",0.511862143531674,0.811569280181061,0.000108477434178954,2.24199317540631,6,0.96573689009424
"13272","SYT13",1.41382603230747e-10,0.458090497013946,0.133505162858827,92.3934851509524,6,0.873500227233699
"13273","RYR3",0.0901026890188267,0.126232875714345,0.00820593370771322,48.3459141584769,6,0.640217103661664
"13274","RNFT1",0.000557704666608633,0.840253369336459,0.0139482452319797,73.2940868708774,6,0.973965921725513
"13275","MIR631 /// NEIL1",0.150983508108253,0.881290265750189,0.0116521381816565,40.4272598941928,3,0.98036350821499
"13276","ZNF286A",0.0170243044444916,0.655638947102047,0.009451910659547,67.9456946167839,6,0.929090984335955
"13277","DYNC1I2",0.149531439772025,0.287359305415058,0.00270752315290078,46.9227068852047,6,0.79576046815602
"13278","CD207",0.00015962717515077,0.538421684383283,0.0382417362618963,76.4744930711122,6,0.900901094515933
"13279","HNRNPA1P31 /// HNRNPA1P31",0.662303174533269,0.884812142696618,0,0,3,0.981169584889935
"13280","RAB36",0.807562881678372,0.338023437142137,0,0,6,0.819822130390975
"13281","KDM3A",0.028973604417112,0.836519165057321,0.00357776341474887,45.0338398213176,6,0.973452003547812
"13282","FIP1L1",4.05725825476986e-09,0.835633608538572,0.0274689532721696,92.3173981993067,5,0.973157732654959
"13283","ZWILCH",0.00495428305453023,0.656345672382335,0.00933998086198606,69.5423170723428,6,0.929139203626794
"13284","SRP19 /// ZRSR1",0.329032673542621,0.131287558388887,6.49510973733204e-07,0.00639712152864174,3,0.648673801362532
"13285","FANCL",2.76827652688376e-09,0.771521470645865,0.0412937733850056,89.9027539238665,6,0.95640420616374
"13286","HOXA11",0.320540862428473,0.247990048066083,0.0022730367792969,23.0643329526537,6,0.76635428221458
"13287","ACSL5",0.168586086232692,0.982494090133886,0.00205829737609784,32.6790468500881,6,0.997035043730698
"13288","CHST8",0.340259186300145,0.149213443188551,0.00093027505805452,10.1315262313332,6,0.669966787593694
"13289","CTNNBL1",0.512815281852663,0.88263495131254,5.98714108144546e-06,0.255594770763133,6,0.980557908188956
"13290","YIPF1",1.4339666642812e-08,0.258543326454043,0.0191180934108007,86.6462115104247,6,0.774193476621917
"13291","RPL39L",0.00183687738476947,0.790487030758088,0.0238161557534405,78.153702024782,6,0.961184234086736
"13292","TMPRSS6",1.13009409213684e-05,0.527494323494143,0.0462256470227623,87.3421933668027,6,0.897137043767444
"13293","NR2E1",0.273933174136,0.256158971633869,2.50548296864022e-06,0.0432923309826823,6,0.772708053044748
"13294","S1PR2",0.709140142408462,0.860901776373022,0,0,6,0.97813162636613
"13295","EXOC6B",0.00029671354369519,0.0178459067882934,0.0119882059091499,77.1090913481484,5,0.275195106089702
"13296","CCDC186",0.00369814031961162,0.686417215381504,0.0278708933323617,78.8289614257363,4,0.937924498056884
"13297","SOX12",0.642217153228417,0.791354344144959,0,0,6,0.961453637604396
"13298","TMEM158",0.051603215374232,0.197699960640823,0.0145493553189391,55.2926873604168,6,0.722593525725293
"13299","POM121C",0.0290293509418922,0.368830851485124,0.0159146530562929,61.8787389010709,4,0.836465280140475
"13300","PRO1596",0.904725677809828,0.912647713438243,0,0,4,0.988102129617778
"13301","TFB1M",0.150137480597338,0.646383373168606,1.82748037957743e-06,0.0623358665605337,6,0.926771183226006
"13302","MRPS16",4.96424000468075e-05,0.175178109848966,0.0153064492085441,84.3872712065411,6,0.69828676655145
"13303","PAK1IP1",0.00124269093504402,0.162016750495754,0.0178087593453026,76.059206021524,6,0.686717369720998
"13304","NLRP2",0.93622921017936,0.194691499874294,0,0,6,0.717635860853093
"13305","ANKMY2",7.81183901418963e-13,0.692883249714101,0.0609593773826809,94.663289160034,6,0.940025489600451
"13306","LSAMP",9.05604846503811e-05,0.0242012118453771,0.0316031472538405,81.354381816161,6,0.316361268022414
"13307","PLA2G15",0.0169153590373371,0.923388939230137,0.0149522271289718,62.2002759516981,6,0.989294544178187
"13308","MANBA",0.426714751914613,0.626943482411915,1.32074932944693e-06,0.0336815205624082,6,0.922284253151246
"13309","CSNK1G3",0.421622247428921,0.149369478287353,1.10184290900522e-06,0.0267937612947907,6,0.67036972857438
"13310","PARD6A",0.204000340436303,0.087902569681792,0.00236270795033243,31.4751251956972,6,0.569575500933874
"13311","CLCA1",0.307465879178925,0.587428772548334,4.95665416602433e-07,0.00810061790317988,6,0.913889998630493
"13312","SGTA",0.0242287983753975,0.00960613282428727,0.00329019272402626,56.9417766175284,6,0.200253091801801
"13313","MTNR1B",0.550702598952309,0.492405803102243,0.000604643091094742,9.7014689252836,6,0.883821638628939
"13314","DLEU2",0.134896343185626,0.397175626023523,0.00408633936012699,46.4027659866312,5,0.851808837575873
"13315","SMNDC1",0.00287288323524482,0.693778962613353,0.0064652714050531,71.6493640046977,6,0.940025489600451
"13316","WDR3",3.79946398130675e-09,0.479697271278813,0.0324088253787558,88.97075585434,6,0.880402069492836
"13317","NUP107",0.656205659081976,0.384604475821417,0,0,6,0.845612708514525
"13318","AATK",7.33624559848862e-05,0.283937846033055,0.039076489508355,84.6074275676961,5,0.792830381354422
"13319","PRO2958",0.609890457095961,0.188233248472087,0,0,3,0.712184222819715
"13320","NAG18",0.885592597916327,0.501225249007308,0,0,4,0.886037583609317
"13321","KLK8",0.0209827433694862,0.687838462466084,0.0132501663070471,63.0561281086511,6,0.938361941655883
"13322","GRIP2",0.0472311051841943,0.712952169642247,0.0098012975860428,58.8985214034273,5,0.943854220731254
"13323","OSGIN1",0.0239513309703804,0.0283840305189943,0.0145335487035095,67.5971550337957,6,0.343787248554391
"13324","RAB40C",0.00256679251590941,0.00583478973605754,0.0158304718182752,73.9554211284975,6,0.147286961287566
"13325","IRF9 /// RNF31",0.189896949484273,0.973697445074715,0.00279699561554097,21.5417239741579,3,0.995456644126367
"13326","C2orf42",0.0172669394182917,0.411664505267346,0.0082326356723337,74.0432166015996,6,0.858330974220135
"13327","PLEKHB1",0.0242528240708413,0.455158859199473,0.011615589979389,60.839514465721,6,0.872212234994858
"13328","RPS2P45 /// RPS2P45",0.72374978684319,0.223739138956757,0,0,3,0.746293877710842
"13329","FSCN3",4.98860805079733e-13,0.573778418904134,0.137415983277937,94.4533746685301,6,0.910648667184993
"13330","SARAF",0.724807562807146,0.252091784677156,0,0,4,0.769293062139714
"13331","BMS1",7.96953697435235e-12,0.501349903752615,0.0308645881809814,91.3283825740923,6,0.886037583609317
"13332","BCMO1",0.130585597490967,0.876509421162717,0.00316632304661063,43.6941247330374,5,0.979932002084065
"13333","PTMAP1 /// PTMAP1",0.495725332702549,0.764074361250511,0,0,3,0.955730030430072
"13334","JPH2",0.0140568687454957,0.910444467005288,0.0145946859397211,66.3635910144681,6,0.988032043297508
"13335","TANC2",2.00874439717454e-08,0.242394913057465,0.047552253045961,90.1051961849853,5,0.761659197034857
"13336","CDC37L1",0.000181478713629732,0.338377352246082,0.0251937085385418,86.0326006464129,6,0.820218334813867
"13337","MARCH3",0.401369521492711,0.675184375126048,1.20544096154553e-06,0.0169090833165551,5,0.934224560522453
"13338","TMEM186",0.0436536230739614,0.175175481534657,0.00524538880232129,56.8243322056887,6,0.69828676655145
"13339","MISP",0.149750268260315,0.185388103576943,0.0102267920944395,44.8962707786724,4,0.708046876134152
"13340","RAI14",1.27461669917796e-05,0.933913054284874,0.0235043844874965,80.6722451718662,6,0.990172105477742
"13341","IMP3",0.152564234415701,0.383788607542745,0.000860800857935738,24.784897474473,6,0.84540016882063
"13342","HSD17B14",0.0397987124008703,0.715619418281643,0.0119274502897249,53.3099005511653,6,0.945419316886454
"13343","TMEM156",1.27878572513226e-06,0.449866649907523,0.108303549225123,92.3853288548018,6,0.870883664531473
"13344","WDR76",0.510173271726562,0.516552078156333,0.00020614154874601,5.445249752363,6,0.891472931608513
"13345","ASCC3",7.52249065602235e-05,0.667455595210405,0.0205599336316589,80.0435562231935,6,0.933080355250681
"13346","FRS3",0.0903296449432645,0.381201167394136,0.00642251394879597,47.8570088904151,6,0.84355668839302
"13347","RP11-54K16.2",0.888635333800686,0.766193456337437,0,0,3,0.95602190830928
"13348","VAV3",0.0273302529665918,0.605663772322661,0.0114592961740258,60.2086164884178,6,0.919320296251216
"13349","SCGB1D1",0.35960116845934,0.946246498024251,0.00110649539689795,14.8333645436706,6,0.992151562792132
"13350","CRLF3",0.717064928581074,0.00184434444756881,0,0,6,0.0759872577741947
"13351","LY6G6C",0.675080983380893,0.313799557598779,5.4510179884085e-06,0.0822005821245596,6,0.809800903035474
"13352","TMEM38B",3.42276561978679e-07,0.625449535777883,0.0472097979905954,89.2189250267336,6,0.922284253151246
"13353","DGKI",0.100337732031398,0.147611520992624,0.00348830383685995,42.085466712043,6,0.668561294682001
"13354","SOX21",0.0256326418283982,0.416857624455007,0.0119506987104573,55.905571617707,6,0.859309622696067
"13355","GRM6",0.36598442432133,0.407030495330089,2.48144988696466e-06,0.0298942646421106,6,0.855127388062635
"13356","TTI1",4.1215062511027e-09,0.922688029539835,0.0156490752194228,85.0555424029807,6,0.98926398950425
"13357","PMFBP1",5.21029361838317e-07,0.754739734342191,0.0497683266094348,88.1776698072193,6,0.954467288140677
"13358","AAAS",4.34411535781737e-07,0.344965694228539,0.0193318939667647,87.9262150902102,6,0.823934317885541
"13359","ZNF227",0.0860175956805894,0.46210603271352,1.29436391118085e-06,0.0391540893275836,6,0.875095039735243
"13360","TNS3",0.00859201173373862,0.334509595816264,0.0110258396139467,66.0203349620534,6,0.819234839067446
"13361","GDAP2",0.000730737481726022,0.232698573542701,0.0145788187843662,80.4547778695698,6,0.75332671468276
"13362","PCDHGA10",0.81316448065479,0.498845677725959,0,0,4,0.885658930329296
"13363","LRIF1",0.043838328640317,0.697704970349413,0.00614904635010239,58.2823952161762,5,0.940789191342225
"13364","RP4-560B9.4",0.260284285866257,0.542642918071071,0.00211873482941827,27.544570887615,3,0.902639551023124
"13365","MTCH1",0.10364796000758,0.000279620058520242,0.00216405427111594,47.9250063370667,6,0.0220444410704548
"13366","ZNF248",0.0036449879908493,0.538575546584762,0.0211711257198049,80.0510346461189,6,0.900901094515933
"13367","SNHG17",0.0764796715718397,0.118513724203777,0.0130236581815545,54.1909209429861,4,0.623837068286472
"13368","TRNAU1AP",0.000644306881514371,0.44074667108229,0.0157104846148014,82.4602196250054,6,0.868039328307042
"13369","ST3GAL5",0.00926648210668309,0.213372241167795,0.0112674043019071,67.4754313461709,6,0.735700857433221
"13370","WDR25",0.466387575917729,0.179762384294743,0,0,6,0.701977541662928
"13371","SNX7",0.0451978337103824,0.627506211433709,0.0054273902390826,52.4349182398561,6,0.922284253151246
"13372","FHL5",0.0351873967789619,0.502507313085171,0.0073846224799602,57.1327695979068,6,0.886391843130868
"13373","CBY1",0.0277531315514969,0.538672719758383,0.00446888133368139,60.8120902532612,6,0.900959514401974
"13374","KIF4A",0.962065665291258,0.373916850934353,0,0,6,0.839381821671739
"13375","TP53I3",0.0113607289621591,0.0243883305945803,0.0163116338129695,69.1102689050139,6,0.317396254115411
"13376","CCDC51",0.304390723412235,0.180833643700379,5.80887338330008e-08,0.00101880695568897,6,0.70316860358397
"13377","MARCH2",0.696823319850384,0.881711964090342,0,0,5,0.98036350821499
"13378","MICU1",1.91102000389926e-07,0.859250840311187,0.0129952909228015,85.2561414148261,5,0.977998666409526
"13379","KRT19P2",0.00340271013102778,0.638022277039571,0.0279065396574505,73.3913513630083,5,0.92446308772658
"13380","CAAP1",0.633902978292778,0.0242041242373403,0,0,4,0.316361268022414
"13381","TMEM165",3.31269141009424e-10,0.602356289218495,0.0593360885475778,93.5402998916342,6,0.917745805569307
"13382","LGR4",0.0356433251205236,0.794301052571098,0.0100453539202706,58.0044310099308,6,0.961960592086567
"13383","GIMAP6",0.00226869364456879,0.213744745529614,0.0278810511313262,71.1706382397661,6,0.736229007106043
"13384","LOC730101",0.890880177503216,0.917347438798818,0,0,5,0.988291171625589
"13385","TOMM40",0.906074971424005,0.255175456133507,0,0,6,0.771757232758206
"13386","YBX2",0.135176694800737,0.356139632223304,1.38390496829753e-06,0.02350203577952,6,0.829868012318799
"13387","LOC102725263 /// LOC389906",0.324448592304608,0.284697995194454,0.00232460862066216,25.4967478792472,3,0.794236828263661
"13388","GPN1",0.97820417876404,0.0155109264033784,0,0,6,0.254004832455017
"13389","CNTN5",0.638851014732342,0.412282334034198,0,0,6,0.858367548773438
"13390","PRDM12",0.830155562935552,0.717845483105983,0,0,6,0.945541390614466
"13391","PSG5",0.00615981261524764,0.86206809154651,0.0289909386782127,74.545553707335,5,0.97813162636613
"13392","CDIP1",0.348427661364237,0.425265200510031,0.00227940169058992,26.5929935109385,4,0.862719015127234
"13393","KCNQ1DN",0.748098270078583,0.780296613850907,0,0,6,0.958776132308298
"13394","C9orf9",0.815973238718286,0.409199729992718,0,0,5,0.856363712784583
"13395","WWC3",8.85033805928194e-08,0.524934339798762,0.020532259618346,82.2711862250601,6,0.896069276087702
"13396","COCH",0.162229707934185,0.0360317427793267,0.00189379216019975,26.9440799574527,6,0.387509480016939
"13397","TIPRL",0.381502412869875,0.723010087044621,0.000881790972477793,22.4121732604785,6,0.947433699065359
"13398","ALG9",0.0875851774869866,0.136593116012141,0.00204102334269351,45.3120072352155,6,0.655020376553606
"13399","COA7",0.0105766535995263,0.880022727010503,0.0184327589024519,72.5369606121041,4,0.98034508553808
"13400","ARMCX2",6.91653069987351e-06,0.68422003393224,0.0283031400342144,87.1365863988693,6,0.936905188182169
"13401","C1orf56",0.115778320812986,0.784195609686405,0.00098522520322976,18.231923366915,6,0.959086682413579
"13402","SPEF1",0.568119589167529,0.10911927575368,3.67562903939511e-06,0.0205376841557851,6,0.608247845820253
"13403","TMEM121",0.944045882647878,0.636894291968385,0,0,6,0.923880499107132
"13404","ASB7",0.0120759922723047,0.619726043781897,0.00653908322664602,63.6067766346311,6,0.921508550748393
"13405","BCL2L13",2.09760244620919e-06,0.0571139244093763,0.00892608382230829,81.4055039932757,6,0.476994182493831
"13406","BTN2A3P",0.133242536549278,0.58645899489289,0.00349129211969188,40.4079612693423,5,0.913608336956846
"13407","TUBB8P2 /// TUBB8P2",0.951105402944752,0.703631785175342,0,0,3,0.941581185919369
"13408","LYZL6",0.0260048975819967,0.477378205501376,0.0152066498284156,67.304048571124,6,0.878502587139222
"13409","FHOD1",0.00122127516603243,0.0557160421489303,0.016538210671846,74.4774587075343,6,0.473002090922392
"13410","LOC100996756",0.866527035221043,0.743636838499021,0,0,3,0.952449810095768
"13411","GRIP1",0.380959364607702,0.454157169750994,0,0,5,0.871745689003568
"13412","KPTN",0.000344804484456024,0.338435244961653,0.0198680702932767,80.4658526762052,6,0.820218334813867
"13413","THAP4",0.145409703744994,0.0770897231506175,0.00204497192404641,44.3424911387731,5,0.539902813542951
"13414","DFFB",0.012239779975049,0.446579907226657,0.00868668295786944,64.9738817978157,6,0.870779288718823
"13415","AGPAT5",6.48461389281144e-10,0.349154208209441,0.0441393162582243,90.5235050668649,6,0.826145409952292
"13416","UQCC1",0.0269906351805759,0.39849825929649,0.0121916284639471,68.0659434591788,4,0.852361912286973
"13417","NME5",0.671109486436084,0.655321355689369,3.50197186886258e-06,0.0134157323571609,6,0.929073972128958
"13418","SNORA21",0.25437266666457,0.706985970976713,3.0797810827449e-06,0.0339655928576771,4,0.941905866469852
"13419","INO80D",0.0389361191654635,0.0202093583445511,0.00313072116537664,46.5163318844582,6,0.289744535350378
"13420","NAGPA",0.00475279233157002,0.0649394659259247,0.0100539302296146,68.1683461921378,6,0.505338447280422
"13421","WDR70",8.44481594651664e-06,0.815862153636122,0.00602083482754585,74.9055611361579,6,0.967455310909425
"13422","ARHGEF17",0.147116525646382,0.540976143993925,0.00273125637273525,41.1962201697857,6,0.90200334338962
"13423","PRB3",0.47227747758987,0.369235856602586,0.00157553582677022,9.36981364224024,5,0.836465280140475
"13424","METRN",0.565769054970582,0.0312317778137041,5.43963945248649e-07,0.0068835296411258,6,0.35984067413083
"13425","ATF7IP2",0.0877831333457217,0.381635430583646,0.0073072072890404,47.9434467639404,6,0.84355668839302
"13426","ZNF480",0.531242876908909,0.290323423496078,0,0,6,0.798932550744425
"13427","PIH1D1",3.29730916980325e-05,0.171336612496127,0.0149673450025866,80.2457309422692,6,0.695895223239679
"13428","DGKB",0.0596552801853008,0.100456589152094,0.000257008255263504,6.35173470698117,6,0.593646158576233
"13429","TRAPPC11",0.00721240058282516,0.398806635827804,0.0142616204582703,76.4176389801626,4,0.852379800594286
"13430","CLDND1",0.179066290784534,0.27735635733673,0.000958261876070648,25.9908509368614,6,0.78892886422684
"13431","C22orf29 /// GNB1L",0.11055424121397,0.948243280677066,0.0195781908486214,54.6380277507318,3,0.992206821611163
"13432","NXPE4",0.179466148036536,0.211587623988348,0.00843938333094876,46.2486888491685,4,0.733228036922217
"13433","KRT34 /// LOC100653049",0.0957690243093129,0.247742530585295,0.00664986324861096,58.0073052855194,3,0.76635428221458
"13434","PABPC3",0.00390833958216536,0.667384918285146,0.00977905811727124,70.0531316970372,6,0.933080355250681
"13435","WDR41",0.0640770635145921,0.331670962862145,0.00299928749425437,50.6610545083921,6,0.818401558029111
"13436","MAP3K2",0.00054053694867543,0.891217682136531,0.0219759515830863,81.8765944195277,6,0.982583229066474
"13437","TINF2",0.0158217153186623,0.131561070124883,0.0033225452343736,61.8572462347212,6,0.648971659877433
"13438","DQ583205 /// LOC642533 /// ZNF778",0.57241532411318,0.697074704442679,0,0,3,0.940789191342225
"13439","TMEM168",0.7310869966091,0.123346308331639,4.74260763637695e-06,0.152287613703378,6,0.634603501329526
"13440","NOL11",0.86194905237531,0.432160973034805,0,0,6,0.864106314111203
"13441","TBC1D12",0.246788118471315,0.00696059939987502,2.22051127226652e-06,0.0592512970965231,5,0.165878713886283
"13442","SNUPN",0.0151584018366157,0.548447322521898,0.00472358187380445,61.8453208401311,6,0.903966440223506
"13443","GPN3",2.96773392607079e-06,0.285108245311048,0.0367939443425518,92.5296877754573,6,0.794242323443946
"13444","PARP11",0.118081783214983,0.0169561890068252,0.00209083486269949,37.0804208769612,6,0.267766784959937
"13445","C7orf63",0.106842068162821,0.682596240966301,0.00867766074675035,48.7079102680715,5,0.936790109425487
"13446","NDUFAF1",0.000491457698217736,0.248358803132862,0.00780265451565133,68.2296272332623,6,0.766543266433958
"13447","PRH1 /// PRH1-PRR4 /// PRH2",0.577839837549648,0.407506191511272,0,0,3,0.855438963874577
"13448","PRO1483",0.249738697506978,0.0301535879012224,0.00131302558560122,28.6140085052358,3,0.354050442472063
"13449","MINPP1",0.0432540875526536,0.172459394029192,0.00485713526063145,50.9998627232368,6,0.697407953740275
"13450","C2orf54",0.00495057177886855,0.626616954920676,0.0196589260173341,71.9611953174699,5,0.922284253151246
"13451","PAAF1",0.000342753778012504,0.406910764180694,0.0117219749105304,79.5791714165147,6,0.855127388062635
"13452","ARHGEF4",0.00104818206747117,0.151002057087443,0.0214202689731378,79.0598208306321,6,0.672854506337019
"13453","NUP37",0.0334620049511009,0.597325989417592,0.00471718107430745,61.3884530511672,6,0.916416644395331
"13454","MTMR10",2.26366750932394e-05,0.434020662519295,0.0143431752302098,82.3643777470642,6,0.86516573630487
"13455","KLHL29",0.444141721706843,0.0159031827481095,0,0,6,0.258048216640116
"13456","GUCY1B2",0.735635729872075,0.957018491805879,0,0,6,0.992807078342711
"13457","TSPO2",6.89192564181556e-08,0.167313760625015,0.128155665539868,93.3407369048374,5,0.690817765526346
"13458","FBXL15",1.65509056860587e-09,0.256938766158256,0.0716431449861632,90.5258507999063,5,0.772894665404881
"13459","HIST1H4L",0.300242071197808,0.109736340604415,5.24660217168723e-07,0.00882502185676472,5,0.609267595183498
"13460","VILL",4.444614777344e-07,0.868475018202183,0.0272480490287827,84.5353849570158,6,0.97813162636613
"13461","AMN",4.88762803793327e-05,0.45325277677978,0.0197443240650627,79.6066985590254,6,0.871678973274683
"13462","SCUBE2",0.000162508562244514,0.193944305655768,0.0231829752336219,75.0104345302188,6,0.716591174770422
