"","genes","QEp","pval","qval"
"3922","PFN2",0.0221642781907233,0.329487565720951,0.739170188068787
"3923","ETS2",1.73278011896619e-05,0.832038033458143,0.966969684819563
"3924","ARHGEF7",1.59026257021674e-15,0.863668042322936,0.97153560469343
"3925","PIGF",0.0197828125874338,0.513381041694543,0.849381990700622
"3926","KCNA5",0.854195161012188,0.0656212588496527,0.425533280410266
"3927","SOAT1",9.75130099369338e-06,0.274524817986469,0.691213579957666
"3928","ACTN3",0.158092919560882,0.182762100127419,0.606549888852902
"3929","EIF4G2",0.000159374545017072,0.434250608318598,0.81357763908568
"3930","ROS1",4.31529590589898e-10,0.179568296583924,0.602431703474419
"3931","HOXC6",0.0107807220269059,0.535244510967976,0.862557982729091
"3932","ATP4B",0.343681327282048,0.305530214590452,0.720963384069556
"3933","TSHR",0.132930913109773,0.802173316424845,0.956851615776358
"3934","LLGL1",0.00138161333497149,0.368750239519425,0.770092945107284
"3935","HSD17B1",0.717885465193839,0.147800000795045,0.570056694014953
"3936","MARK2",0.00129691359799752,0.805761801187272,0.956851615776358
"3937","TAT",0.101823797320824,0.565308965703312,0.873875520804112
"3938","PAPOLA",0.0654239422862784,0.128582808939345,0.550795017396896
"3939","UFM1",0.261587478206535,0.529196487234446,0.860680137736461
"3940","KLC1",1.70707893989472e-09,0.993996889302607,0.999570357350501
"3941","TLK1",7.56549282785114e-05,0.330861133143395,0.739170188068787
"3942","ZNF211",0.00165531730238998,0.288963196238901,0.706541857760956
"3943","MEOX2",7.51435121179595e-07,0.499456162349692,0.842536571653385
"3944","THBS2",0.0278425648712097,0.00031462284559471,0.0160527567441212
"3945","ARHGAP25",0.0297209945850021,0.883270827972836,0.975902964043204
"3946","MRPL19",0.028889910097213,0.52800438829188,0.859692219178852
"3947","RIN1",0.919403735327575,0.473345720833648,0.830313851944474
"3948","MAP3K11",0.177123728437199,0.337475210008709,0.744170938811958
"3949","PIK3CD",0.439547165549708,0.0827854506993856,0.463858488500475
"3950","CHRNB1",0.133587474856477,0.472362405735374,0.830313851944474
"3951","NXF1",0.612597077940235,0.00347613505896177,0.0878757707241122
"3952","TCF12",0.000721264117066408,0.470124945125534,0.830313851944474
"3953","ABL2",1.57218510478745e-06,0.101412411444819,0.502546920955419
"3954","ITGAE",0.00559897400168442,0.69221242089391,0.914257479696313
"3955","CDC6",0.161058776956357,0.461498935589028,0.829467496846625
"3956","RNPEP",0.233789372059273,0.00193531651199086,0.0612894718831864
"3957","MAPRE3",0.643048571580264,0.601423755912231,0.879624656813012
"3958","TTC1",0.21424016984144,0.00486098675482837,0.109729277444505
"3959","SELENBP1",1.93555156931618e-37,0.94877394799554,0.991694936721473
"3960","MGAT2",0.0714789192068102,0.0292959945629929,0.288684993633612
"3961","GP5",0.202457292575756,0.925757281896324,0.988509890629106
"3962","NHLH1",0.646990280976168,0.852400077149202,0.968439232623743
"3963","PARP4",7.83861896922445e-13,0.709856372010516,0.920547997817647
"3964","RXRG",4.9600037938703e-21,0.653370508369764,0.897303024701527
"3965","SLC12A5",0.215352165007881,0.88463551588686,0.975902964043204
"3966","RPL3L",0.306523138062298,0.610174078361231,0.882814158656805
"3967","CYTH2",5.58941478948841e-05,0.904779839327866,0.984304435487695
"3968","HPS1",7.73911957292332e-07,0.758938930068195,0.939247986832591
"3969","ZNF85",6.94422004383865e-06,0.37960641928712,0.781332441670307
"3970","OTC",0.000383070959585291,0.162208271177941,0.586858206966696
"3971","PRKAG1",0.176491122259461,0.466044634140203,0.830313851944474
"3972","CD96",0.0716463174877206,0.00526575621383947,0.113522781849534
"3973","KCNAB1",0.000107664027104959,0.0870556959439848,0.474285380493643
"3974","RARA",2.49080465904068e-05,0.999091364371129,0.999701344549983
"3975","MOGS",0.145755704234243,0.0444671828328678,0.360129283189645
"3976","GCA",1.81043352706792e-13,0.723262111928975,0.92590454919929
"3977","STARD3",4.79555637114478e-05,0.0300002602479248,0.291249883844547
"3978","PRKCH",1.40012739481468e-09,0.248187657500658,0.672376237901488
"3979","RYR1",0.385161261321873,0.473183726512388,0.830313851944474
"3980","ACADVL",0.343884937892135,3.70159108311096e-05,0.00346891964360113
"3981","F13A1",9.86117034975816e-10,0.467285297011627,0.830313851944474
"3982","DPYSL2",0.022264420493976,0.468932045462392,0.830313851944474
"3983","MAP3K12",0.00165081610021051,0.498289044092461,0.841538540078184
"3984","TRAF3",0.162210078425232,0.0037667219613402,0.0924961884838192
"3985","CCNG1",0.0191930426860419,0.323607178574878,0.734329712245657
"3986","PYGM",0.242603467544303,0.563521765634224,0.873875520804112
"3987","EIF4G3",1.07626417268884e-10,0.273704380152454,0.691213579957666
"3988","AFF3",3.90454990542232e-07,0.0870276801875477,0.474285380493643
"3989","SLC10A1",0.213457557997994,0.13097180122577,0.552270441899666
"3990","MYOM2",0.652564034593694,0.713035837484478,0.921390384111103
"3991","DOCK1",2.08688739869581e-08,0.246340703369565,0.670403766046307
"3992","EFNA5",0.000419418571319413,0.797683189911686,0.956624548792025
"3993","C4BPA",5.69488049110281e-06,0.761937981621945,0.941301913265529
"3994","RBM5",0.0657664209600131,0.485332933943279,0.835963356905073
"3995","MAPK1IP1L",0.156637544682431,0.513808700426055,0.849381990700622
"3996","TNFSF9",0.027719676083592,0.0418148822399073,0.346595558205152
"3997","COX11",5.34107788063681e-07,0.0639807134027131,0.425084672028235
"3998","GUCY1A2",0.508045001779974,0.0132026205338656,0.195569140295196
"3999","PRKCA",6.63382102281471e-05,0.0197885416834858,0.241031786234925
"4000","PREP",1.09494626252442e-13,0.817560740457431,0.961077464743016
"4001","PRKD1",0.0667706506371522,0.673040910425925,0.903949652142687
"4002","METTL1",0.128571062035629,0.975344223386227,0.995832321795933
"4003","SLC6A14",0.142512223057709,0.116503566622119,0.529590500909
"4004","PEG3",0.0280824364714744,0.775402531611937,0.947691026678743
"4005","PITPNB",0.138852269555505,0.973947769047227,0.99562959827802
"4006","RAPGEF3",0.100900082247378,0.065895848556081,0.425533280410266
"4007","AMD1",0.00137190797222497,0.533531211490712,0.862557982729091
"4008","PTPRCAP",9.40139987532609e-13,0.602690361545977,0.880025756599541
"4009","SLC16A2",0.380009260127181,1.22976273188862e-05,0.00161344870423787
"4010","INSR",0.0101808331109316,0.865481284105131,0.972089616832613
"4011","JUP",1.0193243724419e-16,0.44567926995938,0.821581376015043
"4012","DRG2",3.01873917892331e-05,0.138856490782939,0.562067235465229
"4013","IDE",9.49511552127852e-05,0.583870074164529,0.878229028275247
"4014","CENPE",0.429523249516454,0.151048029122436,0.571829537213324
"4015","COPA",1.2858004646619e-11,0.362909853380947,0.764667824760532
"4016","GABRQ",0.667807293063151,0.215064396775285,0.645661815330899
"4017","BYSL",0.850988289173491,0.447414810227638,0.822469499025346
"4018","HMGCS1",0.559870237236606,0.35662370362697,0.760639351013467
"4019","CCL22",0.0447506979426853,0.0466673161688951,0.368840474780665
"4020","MSLN",0.0713248794766492,0.744639171379255,0.935963721652823
"4021","HSPA4",0.00316418744745174,0.841648341359612,0.967110121517665
"4022","P2RY1",5.52205616878949e-19,0.152779235990752,0.574580058697406
"4023","GLIPR1",0.269379978141964,6.55224462068268e-06,0.00102975091407502
"4024","TARBP1",1.14149443456055e-05,0.430723390142711,0.810607298170217
"4025","NPC2",5.6954140320992e-08,0.836698103213684,0.967110121517665
"4026","NR1D2",3.3171496878755e-05,0.0462557090003589,0.366850113522708
"4027","MKI67",0.484554215699853,0.273376396940997,0.691213579957666
"4028","BCL2L1",2.26292972728729e-05,0.309513880986718,0.723669929476074
"4029","LTA",0.025020451709006,0.63822552233331,0.893243400961463
"4030","USP10",1.49135435553259e-06,0.241593471693009,0.66510624821001
"4031","ACTN2",0.00149415698338831,0.833248704611043,0.966969684819563
"4032","BPGM",0.088820957540237,0.226987895628275,0.655535723338947
"4033","RRM1",0.00205322517123518,0.546268086118418,0.868214442532107
"4034","HNRNPM",0.0493891063938333,0.333771216111195,0.741889012499
"4035","RPL35A",0.0352387882849861,0.114333903404971,0.526179619795763
"4036","MMD",1.60024461565068e-05,0.912276054106072,0.987695795843813
"4037","RELN",0.0545937854953597,0.00100382439480507,0.0397376001805593
"4038","PMVK",0.00013632141411152,0.209012180431272,0.638207326169489
"4039","TBR1",0.426014773279565,0.681543972107009,0.908461515214916
"4040","FLOT2",8.72554065752378e-06,0.587207658162834,0.879127859977362
"4041","GNAI1",0.00266462520151529,0.845951483307871,0.967110121517665
"4042","NFIL3",0.00230402030838664,0.929171931596414,0.988721472843571
"4043","CAPZA1",0.00742196476031808,0.16858807028465,0.591860074119913
"4044","GSTM5",1.67411717767018e-06,0.14286951939523,0.567851563033105
"4045","ALAS1",0.0269960723150338,0.118689688845476,0.531729806027733
"4046","NCAPD3",1.26200851202731e-06,0.539429068231311,0.864504593206409
"4047","CD80",0.000335818486869631,0.076708897161548,0.450444061081622
"4048","PKLR",0.000138104455913888,0.717457190176601,0.922825139191403
"4049","CD14",0.940019345451282,0.011878260064246,0.184234141088098
"4050","SLC1A5",0.402103798605557,0.91536185011328,0.98769903455422
"4051","STAC",2.39093561748765e-16,0.539754774051272,0.864504593206409
"4052","ALDOC",3.36363118187749e-06,0.714332487002948,0.92212731408864
"4053","LAGE3",1.83014274004027e-07,0.190198512420378,0.614544984049244
"4054","COL17A1",0.197550332808475,0.0955586888601714,0.491299613767391
"4055","GCM1",0.923466648708521,0.623141345061184,0.888102128032575
"4056","EIF4B",0.104048080819862,0.0148527120875997,0.208419513336283
"4057","SLC4A2",0.000263819364624196,0.62848532995336,0.890050315297366
"4058","GPSM3",0.00433389297342108,0.416578771218642,0.804766393536392
"4059","NUDT1",4.86759369062537e-05,0.592427388360752,0.87925874833632
"4060","MT1G",2.32775784142721e-13,0.530851748499247,0.86252055331807
"4061","INTS9",0.754702034575514,0.798147472638737,0.956624548792025
"4062","PLXNB1",0.00118164703065347,0.366315771150342,0.769145871569442
"4063","GNAS",1.09812421751778e-05,0.881108726604776,0.975224940894879
"4064","ITPR3",1.86071154816942e-05,0.911124245486097,0.987695795843813
"4065","MYOC",0.104967160035894,0.711834355963174,0.921276586846165
"4066","TOB2",0.000786355544461105,0.138909643432792,0.562067235465229
"4067","RPS18",0.00753849932285122,0.469723107321252,0.830313851944474
"4068","EDN3",0.56285956655747,0.0153880615051499,0.211562809675594
"4069","TCN1",3.40202859024529e-06,0.913125600417103,0.987695795843813
"4070","ATP6V1B2",0.168398960775669,0.0642036086046457,0.425084672028235
"4071","TNK2",0.00127391018269771,0.445528346622127,0.821581376015043
"4072","GLRA1",0.700574673017858,0.897274592035471,0.980086804621047
"4073","RAB27A",0.00125131251630122,0.254088753915356,0.677416525523842
"4074","STAT5B",0.000662617641929446,0.0545610336682659,0.396430801589679
"4075","COL4A4",2.05763883045914e-11,0.621841414333872,0.886995313709078
"4076","PTH1R",0.151038928550425,0.120913040125915,0.537475589335917
"4077","EPX",0.0346985283357981,0.162640147274076,0.586858206966696
"4078","TAF1B",0.000210230471434882,0.514861048866741,0.849529980738798
"4079","SRGN",1.10649404489318e-12,0.562406766193899,0.873875520804112
"4080","SLC6A11",0.0731513465859835,0.455566200153393,0.828162232707779
"4081","HAS1",0.0390232622813844,0.786978509324222,0.952546140865473
"4082","NT5E",3.14207328268103e-14,0.593126238031163,0.879443230558315
"4083","USP9Y",0.000514714817508783,0.758937171810993,0.939247986832591
"4084","GAS6",2.28798616061125e-05,0.493172085624535,0.840471480489191
"4085","SRRM2",0.0452002251547597,0.926108978433055,0.988509890629106
"4086","PF4",0.17168143163385,0.588005532435706,0.879231978165015
"4087","MYF6",0.210562086685902,0.574265156494283,0.874175520663732
"4088","CPSF6",0.00780508044102021,0.993204932403916,0.999570357350501
"4089","PLAT",1.08714409260162e-18,0.512195053821856,0.848565438298656
"4090","LOR",0.422722359149149,0.484388263686719,0.835892862401133
"4091","PRKAB1",0.00121254148512401,0.354617544888001,0.758808837896412
"4092","UBAP2L",1.2440771760512e-14,0.648412826673294,0.896658615467649
"4093","RHAG",0.266196456545464,0.746897659541621,0.936595188395425
"4094","DHX8",1.13460521508734e-17,0.9278838143972,0.988509890629106
"4095","C4BPB",0.281008688337294,0.897818202817417,0.980214262324674
"4096","APBA1",0.000120416580585849,0.299615353374941,0.714347716873172
"4097","CSNK2A2",0.00134981451050794,0.954364721117619,0.99193965177115
"4098","UCHL1",0.2443914267487,0.0209191895042311,0.242906728053459
"4099","GPR176",0.541915539678313,0.0310868003990019,0.299896192084489
"4100","NDN",0.0002743494617777,0.736446402002795,0.930845548581567
"4101","AQP2",0.0957103312979949,0.969954325410441,0.99562959827802
"4102","ATF2",0.126500488075016,0.86721146133774,0.972089616832613
"4103","GABRA1",0.152123734698037,0.568619788345206,0.873875520804112
"4104","KRT1",0.0778179788769283,0.166019968315066,0.589423088366071
"4105","ZNF80",0.793402346325568,0.175557512706243,0.59982150174633
"4106","NFKBIL1",3.42554221128256e-09,0.140068348530179,0.564700488543092
"4107","SNX1",8.22210836739306e-06,0.914134828470428,0.987695795843813
"4108","SERPINB3",0.903471409329395,0.00856365091458374,0.154212882352033
"4109","CALML3",0.114129684307447,0.642064670066237,0.894811896377332
